,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,27.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,27.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,22.02,1,22.02,,,,,1,22.02,,,,,,,,,,,,,,,,,1,22.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.62,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.69,,,,,,,,,,,,,,,,,,,1,26.08,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,172.41,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,54.31,,,,,,,,,,,,,,1,24.50,,,,,1,69.35,,,1,24.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,75.66,6,124.20,,,1,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.00,3,84.01,,,,,,,,,,,,,,,,,1,28.00,,,,,,,,,,,,,,
,,,,45~49,,,5,120.60,4,113.90,3,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.24,1,33.70,1,33.70,,,,,1,33.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,257.73,1,265.25,1,250.63,1,53.16,,,,,,1,117.51,1,53.16,,,,,,,,,,,,,,,3,132.86,,,,,,,1,250.63,,,2,160.00,,,,,1,53.16,1,250.63,,,,,,,,,,,,,,,,
,,,,55~59,,,4,157.85,2,402.41,,,,,,,,,,,,,,,,,,,,,,1,108.58,,,,,1,49.78,,,1,49.78,,,1,49.78,,,1,49.78,1,108.58,,,,,,,,,,,1,108.58,,,,,,,,,,
,,,,60~64,1,202.02,4,121.25,3,166.39,,,,,,,,,,,,2,72.97,,,2,72.97,,,,,1,55.46,,,,,4,121.25,2,110.93,1,55.46,,,,,1,202.02,3,92.71,,,,,,,,,,,1,202.02,,,,,,,,,,,,
,,,,65~69,,,4,163.47,3,157.48,,,,,,,,,,,,1,64.14,1,187.97,3,100.70,,,2,81.73,2,81.73,,,1,112.61,2,145.67,,,1,64.14,,,,,,,4,115.47,,,,,1,112.61,,,1,64.14,,,,,,,,,,,,,,
,,,,70~74,,,1,87.03,4,262.64,,,,,1,,,,267.38,,,,,,,,,,,,,3,139.47,,,,,1,87.03,1,166.11,1,87.03,,,,,,,,,1,267.38,1,87.03,,,1,87.03,,,,,1,166.11,,,,,,,,,,
,,,,75~79,,,1,140.06,3,205.06,,,1,205.34,1,,,,205.34,,,,,,,,,,,,,1,140.06,1,205.34,,,2,732.60,4,405.27,,,,,,,,,1,140.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,247.52,,,,,,,,,,,,,,1,666.67,,,,,,,,,1,671.14,,,1,403.23,,,2,668.90,,,,,,,,,,,,,1,247.52,,,,,,,2,495.05,,,,,,,,,,
,,,,85+,,,,,1,361.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1324.50,1,361.01,,,,,,,,,1,1315.79,,,,,1,361.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,23.73,,,,,,,,,,,,,,1,23.73,,,,,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,58.93,1,26.87,,,,,,,,,,,,,,1,26.87,,,,,,,1,26.87,,,,,,,,,1,26.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,25.58,,,,,,,,,,,,,,,,2,51.16,1,61.58,,,,,,,1,25.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.58,,
,,,,35~39,,,3,63.20,,,1,24.84,2,49.68,,,,,,,,,,1,188.32,,,,,,,2,49.68,,,,,,,,,1,24.84,,,,,,,,,,,,,1,24.84,,,,,1,24.84,,,,,,,,,,,,
,,,,40~44,2,53.78,9,163.43,,,1,26.89,,,,,,,,,,,,2,46.01,,,1,26.89,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,103.56,,,1,32.38,1,265.96,,,,,,,,,,1,32.38,1,32.38,,,,,1,82.71,,,,,,,,,1,188.32,,,,,1,32.38,,,,,,,,,,,,,,,,,,,,,1,82.71,,,,
,,,,50~54,,,9,301.20,,,1,228.83,1,48.64,,,,,,,,,,,,,,,,,,,,1,107.30,1,107.30,1,48.64,,,1,48.64,1,48.64,,,,,,,,,1,48.64,1,107.30,,,,,,,,,,,1,107.30,,,,,,
,,,,55~59,,,2,83.96,,,3,107.45,,,,,,,,1,112.49,1,52.55,,,,,2,105.10,,,,,4,168.63,,,1,112.49,2,105.10,2,83.96,,,1,52.55,,,,,1,112.49,,,,,,,,,,,,,,,,,1,52.55,,,1,112.49
,,,,60~64,,,,,,,4,212.77,,,,,,,,2,71.05,,,,,,,3,89.13,1,106.95,,,2,71.05,,,,,,,2,84.10,,,,,,,,,2,71.05,,,,,,,2,106.38,,,2,82.27,,,,,,,,,,
,,,,65~69,1,63.13,2,146.41,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,3,121.21,,,,,5,165.78,3,145.70,,,,,,,,,1,210.53,,,,,1,112.23,3,141.18,,,,,,,1,210.53,2,94.12,,,2,146.41
,,,,70~74,,,,,,,4,172.27,,,1,,,,80.71,,,,,,,,,,,,,,,1,80.71,,,,,,,2,119.26,,,,,2,456.62,,,,,,,1,80.71,1,80.71,2,161.42,,,1,80.71,1,228.31,,,,,,,,
,,,,75~79,,,,,,,3,248.96,1,355.87,,,,,,1,141.24,,,,,3,423.73,,,,,,,4,405.68,,,,,2,258.06,,,,,,,,,,,,,,,,,,,1,141.24,,,,,,,,,,,,,,
,,,,80~84,,,1,229.36,,,,,,,,,,,,,,,,,,,,1,229.36,,,,,1,229.36,,,,,,,2,790.51,,,,,,,,,,,,,,,,,2,790.51,,,,,1,229.36,,,2,458.72,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,1,343.64,,,,,,,1,343.64,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,32.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46.87,,,,,,,,,,,,,,,,,,,,,1,27.28,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,27.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,25.34,,,,,,,,,,,,1,25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,25.46,2,50.92,2,44.76,1,25.46,,,,,,,,,,,,2,43.22,,,,,,,,,,,,,,,,,,,,,,,1,25.46,,,,,1,25.46,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,75.59,3,79.05,,,,,,,,,,1,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,110.91,2,44.37,,,,,,,,,,1,180.83,,,,,1,83.26,1,30.24,,,,,,,1,180.83,1,83.26,,,1,30.24,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,151.11,1,98.33,,,,,,,,,,,,,,,,,,1,44.05,,,,,,,1,265.25,,,1,218.34,,,,,,,,,,,1,265.25,1,44.05,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,114.16,7,229.66,1,116.96,,,,,,,,,,,,1,238.66,,,5,191.79,,,,,,,,,2,114.16,,,,,,,,,,,,,1,57.08,,,,,1,57.08,1,57.08,,,,,,,,,,,,,,
,,,,60~64,,,1,51.26,1,51.26,1,51.26,,,1,,,,51.26,,,,,,,,,6,153.49,,,,,,,2,69.66,1,51.26,,,1,51.26,,,1,192.31,1,51.26,,,,,,,1,192.31,1,51.26,,,,,,,,,,,,,,,,
,,,,65~69,,,2,124.30,2,135.87,,,,,1,,,,108.70,,,,,,,1,108.70,6,168.54,,,,,2,79.08,2,79.08,3,203.80,,,,,1,62.15,,,5,162.28,1,108.70,,,,,1,62.15,,,2,79.08,,,,,,,,,,,,,,
,,,,70~74,1,75.59,3,226.76,3,226.76,,,1,75.59,1,,,,75.59,,,,,1,75.59,,,6,301.05,2,151.17,,,,,1,149.25,2,435.73,,,1,263.85,1,149.25,1,75.59,2,151.17,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,
,,,,75~79,1,131.23,,,6,568.72,,,,,2,,,,190.66,,,1,131.23,1,195.31,,,3,191.45,3,191.45,,,,,2,262.47,1,131.23,,,6,470.96,1,195.31,,,,,,,,,,,1,195.31,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,455.58,,,,,1,,,,613.50,1,227.79,,,2,332.23,,,,,,,,,,,,,1,613.50,,,,,1,227.79,,,,,,,,,,,1,227.79,,,,,,,,,,,,,,,,,,
,,,,85+,2,651.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,523.56,1,325.73,,,1,523.56,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,34.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.63,,,,,,,,,,,,,,,1,173.61,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,27.27,1,27.27,,,,,,,,,,1,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,89.71,2,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,144.30,1,25.59,,,,,,,,,,,,,,1,25.59,,,1,25.59,1,25.59,,,,,,,,,,,,,,,1,25.59,,,,,,,,,,,,,1,25.59,,,,,,,,,,,,,,,,
,,,,40~44,5,95.77,4,76.61,1,25.79,,,,,2,,,,148.92,,,1,25.79,,,1,25.79,,,1,74.46,2,38.31,,,1,25.79,,,,,,,,,,,1,196.46,,,2,38.31,,,2,45.59,,,,,,,,,,,,,,,,,,
,,,,45~49,3,58.14,2,58.70,,,,,,,,,,,,,,,,2,43.33,1,29.35,,,,,1,29.35,,,,,,,,,,,,,,,1,29.35,,,,,1,29.35,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,124.25,2,55.08,3,87.77,,,,,,,,,,1,39.57,,,1,90.58,4,132.23,,,2,79.15,,,,,,,1,39.57,,,,,,,,,,,1,39.57,,,1,39.57,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,121.51,1,60.72,1,60.72,1,60.72,,,,,,,,,,,,,,2,98.33,,,1,244.50,1,121.51,,,,,1,258.40,,,1,121.51,,,,,,,,,1,60.72,1,60.72,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,101.87,3,101.87,,,,,,,,,,,,,,1,105.71,3,86.66,2,79.49,,,1,50.03,4,115.51,,,,,,,,,1,193.42,,,,,1,50.03,,,,,1,105.71,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,144.02,2,123.99,,,,,,,1,,,,184.50,,,,,,,3,114.29,,,4,185.61,2,123.99,1,62.00,,,,,,,2,144.61,,,,,3,185.99,,,,,,,1,109.53,,,,,,,,,,,,,,,,,,
,,,,70~74,,,6,287.91,,,,,,,1,,,,73.26,,,,,,,4,155.95,,,1,249.38,1,73.26,,,,,1,73.26,2,146.52,,,,,1,73.26,4,155.95,3,143.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,119.05,3,222.06,,,2,238.10,,,,,,,,,,3,264.08,1,327.87,4,241.55,,,,,,,,,,,,,,,1,119.05,,,,,4,241.55,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,207.47,2,619.20,,,,,1,309.60,,,,,,1,207.47,1,309.60,,,2,414.94,,,,,1,207.47,3,452.49,,,,,,,,,,,,,1,207.47,,,,,2,619.20,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,2,397.61,,,,,,,,,,,,,,,,,,1,316.46,,,,,1,534.76,,,,,1,316.46,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,2,71.00,1,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,22.34,,,,,1,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,164.47,,,,,,,,,,,,,,,,,1,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,77.42,5,93.11,,,,,,,,,,,,1,66.89,,,,,,,,,1,25.81,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,74.96,2,50.62,,,,,2,,,,50.62,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,1,25.31,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,117.14,1,233.64,1,81.77,,,2,,,,42.61,,,,,,,1,81.77,,,,,1,28.81,2,111.86,,,,,1,176.99,,,,,,,,,,,1,28.81,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,36.28,5,158.88,1,36.28,,,,,,,,,,,,3,76.65,,,,,,,,,1,36.28,1,36.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,103.31,1,58.58,,,,,1,,,,58.58,,,,,,,,,1,277.78,,,,,1,58.58,,,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,51.15,,,,,1,199.60,,,,,,1,206.61,,,,,2,102.30,4,118.24,1,51.15,2,413.22,3,122.15,1,206.61,,,1,107.87,,,,,3,123.00,1,51.15,1,51.15,1,107.87,1,107.87,,,,,1,107.87,,,,,,,,,,,,,,
,,,,65~69,,,1,110.38,1,60.10,2,93.37,,,1,,,,60.10,,,,,,,1,60.10,3,140.06,,,1,110.38,4,289.02,,,,,,,,,1,60.10,1,110.38,,,,,,,,,,,,,1,60.10,,,,,,,,,,,,,,
,,,,70~74,,,,,1,72.57,,,1,128.70,,,,,,1,128.70,1,72.57,,,,,6,278.42,,,3,139.21,9,395.08,1,200.00,1,250.00,1,72.57,1,72.57,1,72.57,5,188.32,,,,,1,200.00,1,72.57,,,,,1,200.00,,,,,,,,,,,,,,
,,,,75~79,,,,,3,195.19,1,109.29,1,109.29,,,,,,1,109.29,,,,,1,109.29,2,218.58,,,2,218.58,,,,,,,3,174.52,1,311.53,1,198.81,4,230.02,,,,,,,1,198.81,,,,,1,198.81,,,,,,,,,,,,,,
,,,,80~84,,,1,199.60,1,199.60,1,199.60,,,,,,,,,,2,399.20,,,,,2,571.43,,,,,1,199.60,,,,,,,,,1,500.00,,,,,,,1,199.60,,,,,1,199.60,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1010.10,,,,,,,,2,371.75,,,,,1,300.30,,,2,449.44,,,,,,,,,,,,,2,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,36.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
